t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,ngenes
chromaiodes,pennsylvanicus,novaeboracensis,laevissimus,0.64652988531034,0.63828867761452,0.654710458081245,0.0192152800378027,0.0164217804667243,0.0224719101123595,0.334254834651857,0.325842696629214,0.34248055315471,4628
chromaiodes,pennsylvanicus,novaeboracensis,new,0.667641885413999,0.661192739844425,0.673941227312014,0.0394622131370596,0.0358686257562662,0.0432152117545376,0.292895901448942,0.285652549697494,0.300129710486109,4628
chromaiodes,pennsylvanicus,novaeboracensis,modoc_west,0.920886766379845,0.912272923017951,0.92869510127379,0.028298160402286,0.0252808988764045,0.0311149591864648,0.0508150732178694,0.0442956016196201,0.0581244598098531,4628
chromaiodes,pennsylvanicus,modoc_west,laevissimus,0.657505840712133,0.650821089023336,0.66400172860847,0.0196894252441037,0.0170700086430423,0.0222558340535869,0.322804734043763,0.31611920567865,0.329515989628349,4628
chromaiodes,pennsylvanicus,modoc_west,new,0.67831159388391,0.672644770959378,0.683880726015557,0.0396948473031044,0.036732929991357,0.0425669927759276,0.281993558812985,0.276793431287813,0.287381220263876,4628
chromaiodes,pennsylvanicus,modoc_west,novaeboracensis,0.924642255195666,0.920051858254105,0.929775280898876,0.0478293484829582,0.0434312878133103,0.0518582541054451,0.0275283963213762,0.0250648174017249,0.030034578659157,4628
chromaiodes,pennsylvanicus,laevissimus,new,0.697480012964564,0.689930855661193,0.705056179775281,0.164783599827139,0.158167675021608,0.171348314606742,0.137736387208297,0.132022471910112,0.143474503025065,4628
chromaiodes,pennsylvanicus,laevissimus,novaeboracensis,0.648317265857361,0.641313742437338,0.655358686257563,0.332320752894291,0.325194468452895,0.339671564390666,0.0193619812483482,0.0162057044079516,0.0226879910734639,4628
chromaiodes,pennsylvanicus,laevissimus,modoc_west,0.657043377268799,0.650388936905791,0.663785652549697,0.323103644482858,0.316335350043215,0.329948141745895,0.0198529782483434,0.017286084701815,0.0224719101123595,4628
chromaiodes,pennsylvanicus,new,novaeboracensis,0.669351528739111,0.663353500432152,0.67523768366465,0.290691641457154,0.284356093344857,0.297320656871219,0.0399568298037352,0.0356525496974935,0.044295592048401,4628
chromaiodes,pennsylvanicus,new,modoc_west,0.677518071972433,0.671780321568643,0.683016569363995,0.282893644365499,0.277441719412645,0.288245462402766,0.0395882836620685,0.0365168460421681,0.0425669927759276,4628
chromaiodes,novaeboracensis,pennsylvanicus,modoc_west,0.0285204461878583,0.0263612734742279,0.0308988764044944,0.919140476551842,0.912489196197061,0.925670035797328,0.0523390772602998,0.0464563626742357,0.0583405358686258,4628
chromaiodes,novaeboracensis,pennsylvanicus,laevissimus,0.0195909685543738,0.0170700086430423,0.0222558388625408,0.647054225509425,0.638937043849837,0.654926534140017,0.333354805936201,0.325626620570441,0.341184170523805,4628
chromaiodes,novaeboracensis,pennsylvanicus,new,0.0396932238983994,0.0363007700300843,0.0429991356957649,0.667847873427161,0.661408958817839,0.674157303370786,0.29245890267444,0.285868625756266,0.299265406064262,4628
chromaiodes,novaeboracensis,modoc_west,laevissimus,0.03843617653414,0.033275713050994,0.043647363872083,0.0218140935609335,0.0192307692307692,0.0244165946413137,0.939749729904926,0.93409680207433,0.945116681071737,4628
chromaiodes,novaeboracensis,modoc_west,new,0.0648809689714542,0.0602852073713899,0.0695764758909948,0.0389452246393467,0.0356525419938328,0.042350916670466,0.896173806389199,0.8902331697854,0.902117350450011,4628
chromaiodes,novaeboracensis,laevissimus,new,0.207004537597234,0.1985738980121,0.21542783059637,0.50865676318064,0.499783923941227,0.51771823681936,0.284338699222126,0.275929127052723,0.292783059636992,4628
chromaiodes,novaeboracensis,laevissimus,modoc_west,0.037240785550016,0.0324114088159032,0.0421348223563478,0.942312182283831,0.937121664407592,0.947493517718237,0.0204470321661527,0.0179343090029583,0.0229040622299049,4628
chromaiodes,novaeboracensis,new,modoc_west,0.064005455920484,0.0598530682800346,0.0682800345721694,0.898316929559205,0.892826274848747,0.903630077787381,0.0376776145203111,0.0345721694036301,0.040838375108038,4628
chromaiodes,modoc_west,laevissimus,new,0.189030088591184,0.180639585133967,0.197061365600691,0.523849935177183,0.514909248055315,0.532843560933449,0.287119976231634,0.278738115816767,0.295592048401037,4628
chromaiodes,modoc_west,laevissimus,novaeboracensis,0.0201997347811086,0.0170700086430423,0.023552290406223,0.942919121566162,0.938634399308557,0.947061365600691,0.0368811436527292,0.0330596369922213,0.040838375108038,4628
chromaiodes,modoc_west,new,novaeboracensis,0.037438917490763,0.0332757058609106,0.0421348314606742,0.900763033492258,0.890881397821651,0.906655338516711,0.0617980490169793,0.0563958513396716,0.0695764909248055,4628
chromaiodes,laevissimus,new,novaeboracensis,0.509048996358981,0.499135695764909,0.51901480531867,0.284249382446156,0.276145262779875,0.29256698357822,0.206701621194863,0.198141788708252,0.215211754537597,4628
chromaiodes,laevissimus,new,modoc_west,0.523132989815689,0.514476984771611,0.531763065738318,0.287187491964673,0.279170207612315,0.295159832506518,0.189679518219637,0.182152078186673,0.197277399032541,4628
chromaiodes,laevissimus,novaeboracensis,modoc_west,0.945286675956913,0.941659464131374,0.948790179081715,0.0362603736069448,0.033275713050994,0.0393258511940041,0.0184529504361419,0.0162057044079516,0.0207433061243099,4628
chromaiodes,laevissimus,modoc_west,novaeboracensis,0.944429343128781,0.940795159896283,0.947925669835782,0.0199737467588591,0.0177182368193604,0.0222558340535869,0.0355969101123595,0.0326274848746759,0.0386776145203111,4628
chromaiodes,new,novaeboracensis,modoc_west,0.900293829726734,0.890017286084702,0.90838375108038,0.0628468347601873,0.0572601555747623,0.0695764909248055,0.0368593355130781,0.0324114018125752,0.0423509075194468,4628
chromaiodes,new,modoc_west,novaeboracensis,0.902781849611063,0.897363872082973,0.907087294727744,0.0369438634399308,0.0334917891097666,0.0406222990492653,0.0602742869490061,0.0566119273984442,0.0646067415730337,4628
pennsylvanicus,novaeboracensis,modoc_west,laevissimus,0.0900312652343984,0.0823249961808548,0.0974503025064823,0.0434868585343171,0.04019014693172,0.0468885148851588,0.866481876231284,0.858686257562662,0.874243922697477,4628
pennsylvanicus,novaeboracensis,modoc_west,new,0.112045743959125,0.104796911148857,0.119273984442524,0.0561525897297473,0.0527225583405359,0.0596369922212619,0.831801666311128,0.823681936041487,0.839887821929089,4628
pennsylvanicus,novaeboracensis,laevissimus,new,0.453753997407087,0.443604148660328,0.464131374243734,0.374961862575627,0.365816767502161,0.383967156439067,0.171284140017286,0.163569576490925,0.179127052722558,4628
pennsylvanicus,novaeboracensis,laevissimus,modoc_west,0.0868872378186824,0.0792999135695765,0.0944252172806359,0.87122141539858,0.863871896311172,0.878565254969749,0.041891346782738,0.0384615301509226,0.0455920484010372,4628
pennsylvanicus,novaeboracensis,new,modoc_west,0.109029138251413,0.101987899740709,0.116032843560933,0.83641788512854,0.828651685393258,0.843993085566119,0.0545529766200464,0.0512100259291271,0.0579083962636984,4628
pennsylvanicus,modoc_west,laevissimus,new,0.427969857389801,0.41961970613656,0.43647363872083,0.392627700950735,0.384399308556612,0.400821089023336,0.179402441659464,0.172428694900605,0.186257562662057,4628
pennsylvanicus,modoc_west,laevissimus,novaeboracensis,0.0414470084185513,0.0378133102852204,0.0451598962834918,0.874878183770778,0.869706136560069,0.880077787381158,0.0836748078106713,0.0792999135695765,0.088159051028317,4628
pennsylvanicus,modoc_west,new,novaeboracensis,0.0542180747961197,0.0505617868276174,0.0581244598098531,0.842325086400307,0.836862756452627,0.847666378565255,0.103456838803573,0.0987467588591184,0.107821976625319,4628
pennsylvanicus,laevissimus,new,novaeboracensis,0.376013585800064,0.367113223854797,0.384615467721579,0.172682989430828,0.164433845195798,0.180639585133967,0.451303424769108,0.442523768366465,0.460674057762736,4628
pennsylvanicus,laevissimus,new,modoc_west,0.39192537857364,0.383751080380294,0.399956784788245,0.179718605259869,0.172644733654984,0.186689714779602,0.428356016166491,0.420051858254105,0.43668962042143,4628
pennsylvanicus,laevissimus,novaeboracensis,modoc_west,0.879375756262701,0.874891772927447,0.883751080380294,0.0810900497171864,0.0771391363139291,0.0851339855518551,0.0395341940201123,0.036732929991357,0.0425669743805155,4628
pennsylvanicus,laevissimus,modoc_west,novaeboracensis,0.879519878997407,0.874891961970614,0.884183232497839,0.0403248703543647,0.037381158167675,0.0434312878133103,0.0801552506482281,0.0760587726879862,0.084485738980121,4628
pennsylvanicus,new,novaeboracensis,modoc_west,0.84679331499623,0.841832324978392,0.851555931624013,0.100980126427723,0.0965860191413179,0.105445116681072,0.0522265585760468,0.0492653414001729,0.0553154829981597,4628
pennsylvanicus,new,modoc_west,novaeboracensis,0.84639017105499,0.841184096802074,0.851339671564391,0.0532254242272323,0.0501296456352636,0.0563958635254675,0.100384404717778,0.0959377700950735,0.105229040622299,4628
novaeboracensis,pennsylvanicus,modoc_west,laevissimus,0.0902410328435609,0.0829732065687122,0.097666378565255,0.866366573033708,0.858686257562662,0.87381158167675,0.0433923941227312,0.04019014693172,0.0466724286949006,4628
novaeboracensis,pennsylvanicus,modoc_west,new,0.112176318063959,0.105445116681072,0.118841832324978,0.831804883318928,0.824330164217805,0.83923941227312,0.0560187986171132,0.0527225583405359,0.0594209161624892,4628
novaeboracensis,pennsylvanicus,laevissimus,new,0.453235258021951,0.443820128820197,0.462834917891098,0.171471675446597,0.164217804667243,0.178694861993331,0.375293066531452,0.366681071737252,0.383967073472975,4628
novaeboracensis,pennsylvanicus,laevissimus,modoc_west,0.0869752592912705,0.0797320656871219,0.094209161624892,0.0417803586862575,0.0384615384615385,0.0451598962834918,0.871244382022472,0.864088159031979,0.878349178910977,4628
novaeboracensis,pennsylvanicus,new,modoc_west,0.109071112590992,0.102852226199703,0.115384640316474,0.0544368095153002,0.05121003699439,0.0576923201582369,0.836492077893707,0.829300092761472,0.843561115721935,4628
novaeboracensis,modoc_west,laevissimus,new,0.920880509939499,0.915730337078652,0.925885911840968,0.0419550561797752,0.0384615384615385,0.0453759723422645,0.037164433880726,0.0334917891097666,0.0410544511668107,4628
novaeboracensis,laevissimus,new,modoc_west,0.040860738980121,0.037381158167675,0.0445116681071737,0.0355813526361279,0.0319792566983578,0.0393258426966292,0.923557908383751,0.918755401901469,0.928262748487468,4628
modoc_west,laevissimus,new,novaeboracensis,0.0356725380490193,0.0319792566983578,0.0397579948141746,0.0379373033026055,0.033923941227312,0.0417026793431288,0.926390158648375,0.921132238547969,0.931503889369058,4628
laevissimus,new,novaeboracensis,modoc_west,0.923888592943437,0.914866032843561,0.933016421780467,0.0405240298209309,0.0343560933448574,0.0462402865687741,0.0355873772356323,0.0306828003457217,0.0414866032843561,4628
laevissimus,new,modoc_west,novaeboracensis,0.925042684301106,0.915082108902334,0.932367992141748,0.035968162716933,0.0319792636083111,0.0412705272255834,0.0389891529819609,0.0337078578850782,0.0462402765773552,4628
modoc_east,chromaiodes,novaeboracensis,pennsylvanicus,0.0547615960715941,0.0490492653414002,0.0605012964563526,0.912879770493448,0.901469317199654,0.924373379429559,0.0323586334349577,0.0226879861711322,0.0417026883540813,4628
modoc_east,chromaiodes,novaeboracensis,modoc_west,0.132227639245206,0.0857821953327571,0.180423509075194,0.12417826538793,0.109550561797753,0.141745894554883,0.743594095366864,0.687121866897148,0.798401037165082,4628
modoc_east,chromaiodes,novaeboracensis,laevissimus,0.0230704472161237,0.0166378529304553,0.0291702679343129,0.936780021977803,0.928046471900071,0.947061365600691,0.040149530806073,0.0345721694036301,0.0453759821469279,4628
modoc_east,chromaiodes,novaeboracensis,new,0.0357777057536606,0.0293863439930856,0.0406222990492653,0.885478194159198,0.872082973206569,0.901469511985633,0.0787441000871413,0.0674157303370786,0.0892394122731201,4628
modoc_east,chromaiodes,laevissimus,new,0.186989250216076,0.177830596369922,0.196629213483146,0.283608470181504,0.275064822817632,0.292350907519447,0.52940227960242,0.519014693171997,0.539541918755402,4628
modoc_east,chromaiodes,laevissimus,novaeboracensis,0.0220460324153296,0.0151253241140882,0.028089893710003,0.0390350812305002,0.0347882454624028,0.0434312971977738,0.93891888635417,0.931071737251512,0.947493517718237,4628
modoc_east,chromaiodes,laevissimus,modoc_west,0.0119682907315979,0.00734658758569308,0.017286084701815,0.011398282200959,0.00907519250752107,0.0144770959377701,0.976633427067443,0.969317199654278,0.982498051533719,4628
modoc_east,modoc_west,new,pennsylvanicus,0.928713326775899,0.91076058772688,0.949222126188418,0.0430067935369129,0.0328435609334486,0.0531547219435441,0.0282798796871885,0.016637856525497,0.0378133102852204,4628
modoc_east,modoc_west,new,chromaiodes,0.955060178367004,0.941875540190147,0.967156439066551,0.0308832100932958,0.0224719101123595,0.0406222990492653,0.0140566115397002,0.00950734453168874,0.0192307692307692,4628
modoc_east,modoc_west,new,novaeboracensis,0.726006509690699,0.691875540190147,0.789974070872947,0.145104360507605,0.0961538461538462,0.177830596369922,0.128889129801696,0.110630942091616,0.141097666378565,4628
modoc_east,modoc_west,new,laevissimus,0.960837698304164,0.947709593777009,0.97428694900605,0.0284961657783805,0.0179343128781331,0.0391097666378565,0.0106661359174555,0.00626620705838528,0.0149092480553155,4628
modoc_east,modoc_west,pennsylvanicus,chromaiodes,0.961347531185079,0.950302506482282,0.972990492653414,0.0200266179846893,0.0101555747623163,0.0293863503427723,0.0186258508302321,0.0157735522904062,0.0222558340535869,4628
modoc_east,modoc_west,pennsylvanicus,novaeboracensis,0.742266694406075,0.704840103716508,0.801858427367854,0.131489598080365,0.0827571126281088,0.168755401901469,0.12624370751356,0.108686257562662,0.144554883318928,4628
modoc_east,modoc_west,pennsylvanicus,laevissimus,0.947138997131447,0.933232497839239,0.961538253773065,0.0254405186407302,0.0136127887612816,0.036949014033927,0.0274204842278224,0.023552285317138,0.0319792566983578,4628
modoc_east,modoc_west,pennsylvanicus,new,0.928713326775899,0.91076058772688,0.949222126188418,0.0282798796871885,0.016637856525497,0.0378133102852204,0.0430067935369129,0.0328435609334486,0.0531547219435441,4628
modoc_east,modoc_west,chromaiodes,pennsylvanicus,0.961584011178524,0.950302506482282,0.973638720829732,0.0185515079300046,0.0153414001728608,0.0222558388625408,0.0198644808914714,0.00972342054377257,0.0296024264482339,4628
modoc_east,modoc_west,chromaiodes,novaeboracensis,0.743891295241679,0.702679191296631,0.799481244710189,0.129033808243178,0.0870786328697855,0.165730301268301,0.127074896515143,0.11041484217484,0.143042350907519,4628
modoc_east,modoc_west,chromaiodes,laevissimus,0.978265556463562,0.970613656006914,0.984010371650821,0.0108004812205955,0.00605012964563526,0.0164217804667243,0.0109339623158429,0.00864304235090752,0.0140449438202247,4628
modoc_east,modoc_west,chromaiodes,new,0.955063850307164,0.941875540190147,0.967156439066551,0.0140640666018094,0.00950734658599827,0.019230773386079,0.0308720830910263,0.0224719101123595,0.0406222990492653,4628
modoc_east,modoc_west,novaeboracensis,pennsylvanicus,0.762753727720991,0.733794137036703,0.801858254105445,0.120274295007132,0.108686234078169,0.133751080380294,0.116971977271877,0.0829732065687122,0.143042319999499,4628
modoc_east,modoc_west,novaeboracensis,laevissimus,0.758626120894555,0.730769230769231,0.795592048401037,0.124049535436474,0.112791702679343,0.134615384615385,0.117324343668972,0.0883751080380294,0.141529818496111,4628
modoc_east,modoc_west,novaeboracensis,new,0.750980699244405,0.721694036300778,0.789974070872947,0.121757658949896,0.110630942091616,0.13288680485886,0.127261641805699,0.0961538461538462,0.15276577355229,4628
modoc_east,modoc_west,laevissimus,new,0.960976177450155,0.947709593777009,0.974719101123595,0.0105957037515959,0.00626620570440795,0.0149092480553155,0.0284281187982488,0.0179343128781331,0.0391097666378565,4628
modoc_east,modoc_west,laevissimus,novaeboracensis,0.722790739369914,0.700086279151625,0.754537597234226,0.142812635027088,0.110630942091616,0.166810717372515,0.134396625602999,0.126620570440795,0.144554883318928,4628
modoc_east,new,pennsylvanicus,chromaiodes,0.682322438697392,0.675021607605877,0.692307692307692,0.280568985063242,0.269014693171997,0.288677614520311,0.0371085762393659,0.0332757058609106,0.0417026793431288,4628
modoc_east,new,pennsylvanicus,novaeboracensis,0.121054721521079,0.105229040622299,0.136344022546245,0.056476748847837,0.040838375108038,0.0659031979256698,0.822468529631084,0.802074156855195,0.851339671564391,4628
modoc_east,new,pennsylvanicus,modoc_west,0.045779319491616,0.0328435538367429,0.0546672428694901,0.0316836065375616,0.017286084701815,0.0395419187554019,0.922537073970822,0.908167478788358,0.9485738980121,4628
modoc_east,new,pennsylvanicus,laevissimus,0.402529094601644,0.391529818496111,0.412705272255834,0.423254920952431,0.409896283491789,0.434528954191876,0.174215984445925,0.165514225256218,0.184312878133103,4628
modoc_east,new,chromaiodes,pennsylvanicus,0.681988361880321,0.675237537761984,0.692523768366465,0.0366165768755375,0.0332757058609106,0.0417026793431288,0.281395061244141,0.269014693171997,0.288677614520311,4628
modoc_east,new,chromaiodes,novaeboracensis,0.0804452915671999,0.0648228176318064,0.0896715643906655,0.0358520551157415,0.0263612791702679,0.0406222990492653,0.883702653317059,0.871650821089023,0.906871218668971,4628
modoc_east,new,chromaiodes,modoc_west,0.0353415954294733,0.0224719101123595,0.0414866122486198,0.016642351299064,0.00864304235090752,0.0205272300188483,0.948016053271463,0.939282830441407,0.96780466724287,4628
modoc_east,new,chromaiodes,laevissimus,0.529569549470902,0.519446845289542,0.539974070872947,0.187074681292965,0.17761452031115,0.196413137424373,0.283355769236133,0.275064763382722,0.292350907519447,4628
modoc_east,new,novaeboracensis,pennsylvanicus,0.125668856771203,0.112143474503025,0.135695764909248,0.816761443745958,0.802290232867279,0.84161624891962,0.0575696994828379,0.0434312784288508,0.0654710458081245,4628
modoc_east,new,novaeboracensis,modoc_west,0.151541399090997,0.0948573693048035,0.192523768366465,0.124315649965985,0.108470181503889,0.140233362143475,0.724142950943018,0.675885911840968,0.790838204226836,4628
modoc_east,new,novaeboracensis,laevissimus,0.0607759830535929,0.0464563526361279,0.0697925669835782,0.905373217497053,0.894338614014993,0.923725151253241,0.0338507994493542,0.0278738115816768,0.0382454624027658,4628
modoc_east,new,modoc_west,laevissimus,0.0331141946321167,0.0179343128781331,0.0388936905790838,0.954848316715854,0.947277441659464,0.974719101123595,0.0120374886520293,0.00626620570440795,0.0153414034877708,4628
modoc_east,new,modoc_west,novaeboracensis,0.161826557961864,0.117761477476551,0.192523768366465,0.70935293372617,0.676966292134832,0.748055315471046,0.128820508311967,0.113223854796888,0.140665544655476,4628
modoc_east,new,laevissimus,novaeboracensis,0.0614273434070572,0.0432152117545376,0.0697925669835782,0.0334561668835688,0.0265773552290406,0.0382454624027658,0.905116489709374,0.894338614014993,0.928262748487468,4628
modoc_east,new,laevissimus,modoc_west,0.0352600370034882,0.0183664649956785,0.0397579948141746,0.0131144709569254,0.00799481417458946,0.0162057044079516,0.951625492039586,0.945548833189283,0.972558340535869,4628
modoc_east,pennsylvanicus,chromaiodes,novaeboracensis,0.0323092994870949,0.0220397532325512,0.0423509075194468,0.0520514126474502,0.0449438202247191,0.0600691443388073,0.915639287865455,0.901469317199654,0.928262748487468,4628
modoc_east,pennsylvanicus,chromaiodes,modoc_west,0.0205957613002226,0.0108038006041917,0.0293863439930856,0.0184626448759892,0.0151253208458684,0.0218236772204673,0.960941593823788,0.949870149120538,0.973206568712187,4628
modoc_east,pennsylvanicus,chromaiodes,laevissimus,0.324201796577207,0.31266205704408,0.334485666705776,0.0206222456111714,0.0177182368193604,0.0237683664649957,0.655175957811622,0.645202972082331,0.666162489196197,4628
modoc_east,pennsylvanicus,chromaiodes,new,0.279515881651465,0.269230769230769,0.288893628156087,0.0375640665396205,0.0334917818729944,0.0414866032843561,0.682920051808914,0.674805531547105,0.692307692307692,4628
modoc_east,pennsylvanicus,novaeboracensis,modoc_west,0.134810389998755,0.0825410544511668,0.183448573898012,0.123020061309675,0.108686281047165,0.143474503025065,0.74216954869157,0.687770095073466,0.800561797752809,4628
modoc_east,pennsylvanicus,novaeboracensis,laevissimus,0.0459705147681315,0.0326274778246591,0.0587726879861711,0.86172120777732,0.846153663320297,0.878997407087295,0.0923082774545486,0.0836214347450303,0.101123595505618,4628
modoc_east,pennsylvanicus,novaeboracensis,new,0.0556321831426928,0.043647363872083,0.0661192739844425,0.82062107938779,0.802290232867279,0.841832324978392,0.123746737469517,0.111279170267934,0.135911811600732,4628
modoc_east,pennsylvanicus,modoc_west,laevissimus,0.0259871979100034,0.0144770928096169,0.036732929991357,0.946954920638146,0.933664649956785,0.961106101748898,0.02705788145185,0.0233362093050542,0.0317631875028495,4628
modoc_east,pennsylvanicus,modoc_west,new,0.0288635357307717,0.017286084701815,0.0380293863439931,0.928541672632353,0.911192542957532,0.9485738980121,0.0425947916368752,0.0328435538367429,0.0527225583405359,4628
modoc_east,pennsylvanicus,modoc_west,novaeboracensis,0.148077597412079,0.106309443887088,0.183664649956785,0.721416902210593,0.689930855661193,0.757994814174589,0.130505500377328,0.121002619058474,0.144122762342861,4628
modoc_east,pennsylvanicus,laevissimus,new,0.422672756397026,0.410112359550562,0.434745124188661,0.174848051625471,0.165298184961106,0.18409684185325,0.402479191977503,0.391529818496111,0.41248928532612,4628
modoc_east,pennsylvanicus,laevissimus,novaeboracensis,0.0446904905209885,0.0311149457400722,0.0566119273984442,0.086330932267197,0.0799481417458946,0.0924805731375482,0.868978577211814,0.855012964563526,0.88461519347122,4628
modoc_east,pennsylvanicus,laevissimus,modoc_west,0.0274221995347116,0.0162057009062876,0.0384615467721579,0.0290059694897564,0.0252808988764045,0.0337078651685393,0.943571830975532,0.929991156008826,0.95743301642178,4628
modoc_east,pennsylvanicus,new,novaeboracensis,0.0537527075951279,0.0410544511668107,0.0639584995768151,0.115674920261276,0.105229040622299,0.125972342264477,0.830572372143596,0.813742437337943,0.851123595505618,4628
modoc_east,pennsylvanicus,new,modoc_west,0.0298690183366954,0.0187986171132239,0.0393258426966292,0.0440711041386987,0.0337078724520036,0.0546672428694901,0.926059877524606,0.908167675021608,0.945981189710715,4628
modoc_east,novaeboracensis,pennsylvanicus,modoc_west,0.119734807026227,0.108686257562662,0.13267070008643,0.126716359610304,0.0829732065687122,0.162273120138289,0.753548833363468,0.717156439066551,0.800561797752809,4628
modoc_east,novaeboracensis,pennsylvanicus,laevissimus,0.861646529975568,0.846153846153846,0.878781141144957,0.0459046824622485,0.0326274848746759,0.0581244598098531,0.0924487875621831,0.0842696629213483,0.100259291270527,4628
modoc_east,novaeboracensis,pennsylvanicus,new,0.82054871256081,0.802290232867279,0.841400172860847,0.0556208631968871,0.0436473544409346,0.0656871218668972,0.123830424242303,0.112143474503025,0.135263583564481,4628
modoc_east,novaeboracensis,modoc_west,laevissimus,0.125035348800149,0.114304210392349,0.134615384615385,0.758396538810453,0.730337078651685,0.795159724468512,0.116568112389398,0.0872947088818693,0.141097666378565,4628
modoc_east,novaeboracensis,modoc_west,new,0.122320491823761,0.111279146223175,0.13267070008643,0.751382729982,0.721910112359551,0.790838204226836,0.126296778194239,0.0948573693048035,0.152333621434745,4628
modoc_east,novaeboracensis,laevissimus,new,0.908792535149604,0.895203111495246,0.923941227312014,0.0333119886201152,0.0278738115816768,0.0378133102852204,0.0578954762302802,0.0462402765773552,0.0691443388072602,4628
modoc_east,novaeboracensis,laevissimus,modoc_west,0.122067169217745,0.110630942091616,0.131590291359055,0.137275006755693,0.108254105445117,0.16076058772688,0.740657824026563,0.713699222126188,0.777657735522904,4628
modoc_east,novaeboracensis,new,modoc_west,0.119909920140223,0.108470181503889,0.130077787381158,0.146646036002688,0.115384615384615,0.171780466724287,0.733444043857089,0.704840103716508,0.773120138288678,4628
laevissimus,new,modoc_east,herculeanus,0.95342731612651,0.949006050129646,0.957649092480553,0.0185866199973176,0.0157735522904062,0.0213915298184961,0.0279860638761719,0.0239844425237684,0.0324114088159032,4628
laevissimus,new,modoc_east,chromaiodes,0.186231856513323,0.177398444252377,0.196197103759098,0.284150543146843,0.275497034463491,0.29299907238568,0.529617600339834,0.519230881424132,0.539757994814175,4628
laevissimus,new,modoc_east,modoc_west,0.963648813793754,0.952463061265544,0.974503235631641,0.0105787686013587,0.00648228316384684,0.0149092448337846,0.0257724176048874,0.0175021607605877,0.0341400172860847,4628
laevissimus,new,modoc_east,pennsylvanicus,0.421293467317009,0.409680207433016,0.434312971977738,0.176335809195156,0.16745898173271,0.184961106309421,0.402370723487835,0.391529818496111,0.412489196197061,4628
laevissimus,new,modoc_east,novaeboracensis,0.913300207516404,0.899740903141941,0.92761452031115,0.0325420009700821,0.0267934312878133,0.0378133184557732,0.0541577915135142,0.0432152117545376,0.0648228176318064,4628
laevissimus,new,herculeanus,modoc_east,0.952644976735487,0.941011235955056,0.963699222126188,0.0281964517666696,0.0185825370392098,0.0380293863439931,0.019158571497843,0.0149092480553155,0.0231201382886776,4628
laevissimus,new,herculeanus,chromaiodes,0.189887014117004,0.181503889369058,0.198357821953328,0.283850980863375,0.275280898876405,0.292350907519447,0.526262005019622,0.516205704407952,0.535868625756266,4628
laevissimus,new,herculeanus,modoc_west,0.953726610681983,0.948357821953328,0.959377700950735,0.0197939980917899,0.016637856525497,0.0233362143474503,0.0264793912262274,0.0220397532325512,0.0304667308700801,4628
laevissimus,new,herculeanus,pennsylvanicus,0.422395727995968,0.413137424373379,0.432368193604149,0.179066021109112,0.171780466724287,0.186257562662057,0.39853825089492,0.389152981849611,0.407519534900505,4628
laevissimus,new,herculeanus,novaeboracensis,0.945589812961205,0.938202247191011,0.951382886776145,0.0211975612104204,0.0175021569787906,0.024632676022618,0.0332126258283748,0.0278738115816768,0.038893698983081,4628
laevissimus,new,chromaiodes,modoc_west,0.188766635604758,0.179991318065834,0.197061365600691,0.524030892585165,0.514693171996543,0.533491673834988,0.287202471810077,0.27895419187554,0.29580812445981,4628
laevissimus,new,chromaiodes,pennsylvanicus,0.697416749606768,0.689930706583685,0.705056179775281,0.164904512443037,0.158167675021608,0.171564390665514,0.137678737950194,0.13180639585134,0.143474503025065,4628
laevissimus,new,chromaiodes,novaeboracensis,0.206721363590131,0.197925627068793,0.215427877145177,0.509073511842098,0.499135695764909,0.519446845289542,0.284205124567771,0.27571305099395,0.292783059636992,4628
laevissimus,new,modoc_west,pennsylvanicus,0.42669307169269,0.418323159394304,0.435393258426966,0.180612060022382,0.173076885679152,0.188202247191011,0.392694868284928,0.384183232497839,0.401253327842119,4628
laevissimus,new,modoc_west,chromaiodes,0.18791977163645,0.179991318065834,0.195980985306828,0.287726972355714,0.279602420051858,0.29580812445981,0.524353256007835,0.515125324114088,0.533491673834988,4628
laevissimus,new,pennsylvanicus,chromaiodes,0.696882884815059,0.68971477960242,0.70419187554019,0.137772030833668,0.132022471910112,0.143474503025065,0.165345084351273,0.159031979256698,0.171564390665514,4628
laevissimus,new,pennsylvanicus,novaeboracensis,0.452046085639676,0.44209161624892,0.463915398425972,0.375611188881433,0.365816846546423,0.384831460674157,0.172342725478892,0.163785652549697,0.181071776376788,4628
laevissimus,new,pennsylvanicus,modoc_west,0.427753121555387,0.418755401901469,0.436689714779602,0.392397482915014,0.383751080380294,0.401037165082109,0.179849395529599,0.172428694900605,0.187337902476685,4628
laevissimus,new,novaeboracensis,pennsylvanicus,0.452944317199654,0.443388072601556,0.462402765773552,0.171718798617113,0.164433880726016,0.179127052722558,0.375336884183233,0.366464995678479,0.384183232497839,4628
laevissimus,modoc_east,herculeanus,chromaiodes,0.0155092912705272,0.0136127917026793,0.0175021607605877,0.0139033059636993,0.0116681071737252,0.0162057044079516,0.970587402765774,0.967588591184097,0.973422644770959,4628
laevissimus,modoc_east,herculeanus,modoc_west,0.161041549853245,0.150388904410349,0.174157303370787,0.603846812735585,0.58599827139153,0.615168672249065,0.23511163741117,0.222558340535869,0.249567847882455,4628
